Subdivision,Year,Month,Rainfall_mm
Kerala,1901,3,51.600
Kerala,1901,4,160.000
Kerala,1901,5,174.700
Kerala,1901,6,824.600
Kerala,1901,7,743.000
Kerala,1901,8,357.500
Kerala,1901,9,197.700
Kerala,1901,10,266.900
Kerala,1901,11,350.800
Kerala,1901,12,48.400
Kerala,1902,1,6.700
Kerala,1902,2,2.600
Kerala,1902,3,57.300
Kerala,1902,4,83.900
Kerala,1902,5,134.500
Kerala,1902,6,390.900
Kerala,1902,7,1205.000
Kerala,1902,8,315.800
Kerala,1902,9,491.600
Kerala,1902,10,358.400
Kerala,1902,11,158.300
Kerala,1902,12,121.500
Kerala,1903,1,3.200
Kerala,1903,2,18.600
Kerala,1903,3,3.100
Kerala,1903,4,83.600
Kerala,1903,5,249.700
Kerala,1903,6,558.600
Kerala,1903,7,1022.500
Kerala,1903,8,420.200
Kerala,1903,9,341.800
Kerala,1903,10,354.100
Kerala,1903,11,157.000
Kerala,1903,12,59.000
Kerala,1904,1,23.700
Kerala,1904,2,3.000
Kerala,1904,3,32.200
Kerala,1904,4,71.500
Kerala,1904,5,235.700
Kerala,1904,6,1098.200
Kerala,1904,7,725.500
Kerala,1904,8,351.800
Kerala,1904,9,222.700
Kerala,1904,10,328.100
Kerala,1904,11,33.900
Kerala,1904,12,3.300
Kerala,1905,1,1.200
Kerala,1905,2,22.300
Kerala,1905,3,9.400
Kerala,1905,4,105.900
Kerala,1905,5,263.300
Kerala,1905,6,850.200
Kerala,1905,7,520.500
Kerala,1905,8,293.600
Kerala,1905,9,217.200
Kerala,1905,10,383.500
Kerala,1905,11,74.400
Kerala,1905,12,0.200
Kerala,1906,1,26.700
Kerala,1906,2,7.400
Kerala,1906,3,9.900
Kerala,1906,4,59.400
Kerala,1906,5,160.800
Kerala,1906,6,414.900
Kerala,1906,7,954.200
Kerala,1906,8,442.800
Kerala,1906,9,131.200
Kerala,1906,10,251.700
Kerala,1906,11,163.100
Kerala,1906,12,86.000
Kerala,1907,1,18.800
Kerala,1907,2,4.800
Kerala,1907,3,55.700
Kerala,1907,4,170.800
Kerala,1907,5,101.400
Kerala,1907,6,770.900
Kerala,1907,7,760.400
Kerala,1907,8,981.500
Kerala,1907,9,225.000
Kerala,1907,10,309.700
Kerala,1907,11,219.100
Kerala,1907,12,52.800
Kerala,1908,1,8.000
Kerala,1908,2,20.800
Kerala,1908,3,38.200
Kerala,1908,4,102.900
Kerala,1908,5,142.600
Kerala,1908,6,592.600
Kerala,1908,7,902.200
Kerala,1908,8,352.900
Kerala,1908,9,175.900
Kerala,1908,10,253.300
Kerala,1908,11,47.900
Kerala,1908,12,11.000
Kerala,1909,1,54.100
Kerala,1909,2,11.800
Kerala,1909,3,61.300
Kerala,1909,4,93.800
Kerala,1909,5,473.200
Kerala,1909,6,704.700
Kerala,1909,7,782.300
Kerala,1909,8,258.000
Kerala,1909,9,195.400
Kerala,1909,10,212.100
Kerala,1909,11,171.100
Kerala,1909,12,32.300
Kerala,1910,1,2.700
Kerala,1910,2,25.700
Kerala,1910,3,23.300
Kerala,1910,4,124.500
Kerala,1910,5,148.800
Kerala,1910,6,680.000
Kerala,1910,7,484.100
Kerala,1910,8,473.800
Kerala,1910,9,248.600
Kerala,1910,10,356.600
Kerala,1910,11,280.400
Kerala,1910,12,0.100
Kerala,1911,1,3.000
Kerala,1911,2,4.300
Kerala,1911,3,18.200
Kerala,1911,4,51.000
Kerala,1911,5,180.600
Kerala,1911,6,990.000
Kerala,1911,7,705.300
Kerala,1911,8,178.600
Kerala,1911,9,60.200
Kerala,1911,10,302.300
Kerala,1911,11,145.700
Kerala,1911,12,87.600
Kerala,1912,1,1.900
Kerala,1912,2,15.000
Kerala,1912,3,11.200
Kerala,1912,4,122.700
Kerala,1912,5,217.300
Kerala,1912,6,948.200
Kerala,1912,7,833.600
Kerala,1912,8,534.400
Kerala,1912,9,136.800
Kerala,1912,10,469.500
Kerala,1912,11,138.700
Kerala,1912,12,22.000
Kerala,1913,1,3.100
Kerala,1913,2,5.200
Kerala,1913,3,20.700
Kerala,1913,4,75.700
Kerala,1913,5,198.800
Kerala,1913,6,541.700
Kerala,1913,7,763.200
Kerala,1913,8,247.200
Kerala,1913,9,176.900
Kerala,1913,10,422.500
Kerala,1913,11,109.900
Kerala,1913,12,45.800
Kerala,1914,1,0.700
Kerala,1914,2,6.800
Kerala,1914,3,18.100
Kerala,1914,4,32.700
Kerala,1914,5,164.200
Kerala,1914,6,565.300
Kerala,1914,7,857.700
Kerala,1914,8,402.200
Kerala,1914,9,241.000
Kerala,1914,10,374.400
Kerala,1914,11,100.900
Kerala,1914,12,135.200
Kerala,1915,1,16.900
Kerala,1915,2,23.500
Kerala,1915,3,42.700
Kerala,1915,4,106.000
Kerala,1915,5,154.500
Kerala,1915,6,696.100
Kerala,1915,7,775.600
Kerala,1915,8,298.800
Kerala,1915,9,396.600
Kerala,1915,10,196.600
Kerala,1915,11,302.500
Kerala,1915,12,14.900
Kerala,1916,1,0.000
Kerala,1916,2,7.800
Kerala,1916,3,22.000
Kerala,1916,4,82.400
Kerala,1916,5,199.000
Kerala,1916,6,920.200
Kerala,1916,7,513.900
Kerala,1916,8,396.900
Kerala,1916,9,339.300
Kerala,1916,10,320.700
Kerala,1916,11,134.300
Kerala,1916,12,8.900
Kerala,1917,1,2.900
Kerala,1917,2,47.600
Kerala,1917,3,79.400
Kerala,1917,4,38.100
Kerala,1917,5,122.900
Kerala,1917,6,703.700
Kerala,1917,7,342.700
Kerala,1917,8,335.100
Kerala,1917,9,470.300
Kerala,1917,10,264.100
Kerala,1917,11,256.400
Kerala,1917,12,41.600
Kerala,1918,1,42.900
Kerala,1918,2,5.000
Kerala,1918,3,32.800
Kerala,1918,4,51.300
Kerala,1918,5,683.000
Kerala,1918,6,464.300
Kerala,1918,7,167.500
Kerala,1918,8,376.000
Kerala,1918,9,96.400
Kerala,1918,10,233.200
Kerala,1918,11,295.400
Kerala,1918,12,54.100
Kerala,1919,1,43.000
Kerala,1919,2,6.100
Kerala,1919,3,33.900
Kerala,1919,4,65.900
Kerala,1919,5,247.000
Kerala,1919,6,636.800
Kerala,1919,7,648.000
Kerala,1919,8,484.200
Kerala,1919,9,255.900
Kerala,1919,10,249.200
Kerala,1919,11,280.100
Kerala,1919,12,53.000
Kerala,1920,1,35.200
Kerala,1920,2,5.500
Kerala,1920,3,24.100
Kerala,1920,4,172.000
Kerala,1920,5,87.700
Kerala,1920,6,964.300
Kerala,1920,7,940.800
Kerala,1920,8,235.000
Kerala,1920,9,178.000
Kerala,1920,10,350.100
Kerala,1920,11,302.300
Kerala,1920,12,8.200
Kerala,1921,1,43.000
Kerala,1921,2,4.700
Kerala,1921,3,15.000
Kerala,1921,4,171.300
Kerala,1921,5,104.100
Kerala,1921,6,489.100
Kerala,1921,7,639.800
Kerala,1921,8,641.900
Kerala,1921,9,156.700
Kerala,1921,10,302.400
Kerala,1921,11,136.200
Kerala,1921,12,15.800
Kerala,1922,1,30.500
Kerala,1922,2,21.400
Kerala,1922,3,16.300
Kerala,1922,4,89.600
Kerala,1922,5,293.600
Kerala,1922,6,663.100
Kerala,1922,7,1025.100
Kerala,1922,8,320.600
Kerala,1922,9,222.400
Kerala,1922,10,266.300
Kerala,1922,11,293.700
Kerala,1922,12,25.100
Kerala,1923,1,24.700
Kerala,1923,2,0.700
Kerala,1923,3,78.900
Kerala,1923,4,43.500
Kerala,1923,5,80.000
Kerala,1923,6,722.500
Kerala,1923,7,1008.700
Kerala,1923,8,943.000
Kerala,1923,9,254.300
Kerala,1923,10,203.100
Kerala,1923,11,83.900
Kerala,1923,12,41.600
Kerala,1924,1,19.300
Kerala,1924,2,2.900
Kerala,1924,3,66.600
Kerala,1924,4,111.000
Kerala,1924,5,185.400
Kerala,1924,6,1011.700
Kerala,1924,7,1526.500
Kerala,1924,8,624.000
Kerala,1924,9,289.100
Kerala,1924,10,176.500
Kerala,1924,11,162.900
Kerala,1924,12,50.400
Kerala,1925,1,4.100
Kerala,1925,2,16.500
Kerala,1925,3,76.900
Kerala,1925,4,93.400
Kerala,1925,5,258.200
Kerala,1925,6,688.800
Kerala,1925,7,593.500
Kerala,1925,8,554.100
Kerala,1925,9,158.800
Kerala,1925,10,295.400
Kerala,1925,11,223.700
Kerala,1925,12,98.800
Kerala,1926,1,28.600
Kerala,1926,2,5.800
Kerala,1926,3,23.100
Kerala,1926,4,55.800
Kerala,1926,5,222.600
Kerala,1926,6,563.900
Kerala,1926,7,885.200
Kerala,1926,8,536.000
Kerala,1926,9,322.700
Kerala,1926,10,216.700
Kerala,1926,11,88.800
Kerala,1926,12,16.200
Kerala,1927,1,18.800
Kerala,1927,2,35.300
Kerala,1927,3,49.600
Kerala,1927,4,86.500
Kerala,1927,5,265.400
Kerala,1927,6,720.200
Kerala,1927,7,888.200
Kerala,1927,8,315.000
Kerala,1927,9,335.600
Kerala,1927,10,135.800
Kerala,1927,11,137.600
Kerala,1927,12,6.800
Kerala,1928,1,12.700
Kerala,1928,2,65.900
Kerala,1928,3,51.300
Kerala,1928,4,121.100
Kerala,1928,5,81.900
Kerala,1928,6,590.700
Kerala,1928,7,420.600
Kerala,1928,8,553.200
Kerala,1928,9,75.900
Kerala,1928,10,321.500
Kerala,1928,11,155.200
Kerala,1928,12,52.700
Kerala,1929,1,12.800
Kerala,1929,2,29.800
Kerala,1929,3,58.900
Kerala,1929,4,210.700
Kerala,1929,5,148.000
Kerala,1929,6,946.600
Kerala,1929,7,844.000
Kerala,1929,8,293.900
Kerala,1929,9,268.900
Kerala,1929,10,350.400
Kerala,1929,11,158.200
Kerala,1929,12,39.400
Kerala,1930,1,10.800
Kerala,1930,2,10.800
Kerala,1930,3,39.000
Kerala,1930,4,102.700
Kerala,1930,5,404.900
Kerala,1930,6,633.100
Kerala,1930,7,401.700
Kerala,1930,8,273.400
Kerala,1930,9,411.500
Kerala,1930,10,433.900
Kerala,1930,11,207.000
Kerala,1930,12,89.200
Kerala,1931,1,3.300
Kerala,1931,2,0.300
Kerala,1931,3,19.200
Kerala,1931,4,126.900
Kerala,1931,5,131.700
Kerala,1931,6,541.700
Kerala,1931,7,653.900
Kerala,1931,8,1199.200
Kerala,1931,9,163.200
Kerala,1931,10,149.300
Kerala,1931,11,164.300
Kerala,1931,12,106.500
Kerala,1932,1,0.100
Kerala,1932,2,19.300
Kerala,1932,3,28.600
Kerala,1932,4,113.000
Kerala,1932,5,646.500
Kerala,1932,6,341.000
Kerala,1932,7,716.400
Kerala,1932,8,423.200
Kerala,1932,9,317.300
Kerala,1932,10,543.200
Kerala,1932,11,223.200
Kerala,1932,12,31.300
Kerala,1933,1,1.000
Kerala,1933,2,9.300
Kerala,1933,3,36.900
Kerala,1933,4,139.500
Kerala,1933,5,738.800
Kerala,1933,6,859.300
Kerala,1933,7,773.400
Kerala,1933,8,479.500
Kerala,1933,9,469.700
Kerala,1933,10,397.000
Kerala,1933,11,126.100
Kerala,1933,12,42.300
Kerala,1934,1,74.500
Kerala,1934,2,1.700
Kerala,1934,3,47.700
Kerala,1934,4,92.400
Kerala,1934,5,106.700
Kerala,1934,6,852.900
Kerala,1934,7,415.000
Kerala,1934,8,337.200
Kerala,1934,9,48.400
Kerala,1934,10,335.900
Kerala,1934,11,93.400
Kerala,1934,12,4.900
Kerala,1935,1,23.900
Kerala,1935,2,8.300
Kerala,1935,3,18.100
Kerala,1935,4,120.700
Kerala,1935,5,56.600
Kerala,1935,6,431.300
Kerala,1935,7,687.300
Kerala,1935,8,280.900
Kerala,1935,9,283.300
Kerala,1935,10,403.800
Kerala,1935,11,153.000
Kerala,1935,12,30.900
Kerala,1936,1,1.200
Kerala,1936,2,16.500
Kerala,1936,3,116.000
Kerala,1936,4,34.000
Kerala,1936,5,466.500
Kerala,1936,6,620.800
Kerala,1936,7,672.100
Kerala,1936,8,367.900
Kerala,1936,9,286.700
Kerala,1936,10,231.700
Kerala,1936,11,211.100
Kerala,1936,12,18.600
Kerala,1937,1,6.500
Kerala,1937,2,21.200
Kerala,1937,3,58.700
Kerala,1937,4,175.500
Kerala,1937,5,137.100
Kerala,1937,6,485.600
Kerala,1937,7,970.500
Kerala,1937,8,281.200
Kerala,1937,9,139.800
Kerala,1937,10,401.900
Kerala,1937,11,121.000
Kerala,1937,12,19.100
Kerala,1938,1,0.300
Kerala,1938,2,79.000
Kerala,1938,3,53.300
Kerala,1938,4,164.500
Kerala,1938,5,179.600
Kerala,1938,6,681.600
Kerala,1938,7,648.600
Kerala,1938,8,287.900
Kerala,1938,9,223.200
Kerala,1938,10,223.700
Kerala,1938,11,69.500
Kerala,1938,12,22.900
Kerala,1939,1,13.600
Kerala,1939,2,3.600
Kerala,1939,3,24.900
Kerala,1939,4,172.800
Kerala,1939,5,105.100
Kerala,1939,6,625.800
Kerala,1939,7,749.600
Kerala,1939,8,459.900
Kerala,1939,9,134.100
Kerala,1939,10,339.800
Kerala,1939,11,298.100
Kerala,1939,12,10.200
Kerala,1940,1,0.600
Kerala,1940,2,1.500
Kerala,1940,3,3.800
Kerala,1940,4,126.500
Kerala,1940,5,217.400
Kerala,1940,6,606.400
Kerala,1940,7,877.300
Kerala,1940,8,610.800
Kerala,1940,9,68.200
Kerala,1940,10,257.700
Kerala,1940,11,287.500
Kerala,1940,12,60.100
Kerala,1941,1,15.900
Kerala,1941,2,4.600
Kerala,1941,3,12.700
Kerala,1941,4,101.900
Kerala,1941,5,417.500
Kerala,1941,6,797.600
Kerala,1941,7,517.900
Kerala,1941,8,458.500
Kerala,1941,9,257.900
Kerala,1941,10,221.600
Kerala,1941,11,220.500
Kerala,1941,12,84.600
Kerala,1942,1,2.400
Kerala,1942,2,4.700
Kerala,1942,3,23.200
Kerala,1942,4,180.300
Kerala,1942,5,191.900
Kerala,1942,6,813.600
Kerala,1942,7,828.800
Kerala,1942,8,329.300
Kerala,1942,9,99.800
Kerala,1942,10,374.400
Kerala,1942,11,84.700
Kerala,1942,12,117.900
Kerala,1943,1,83.500
Kerala,1943,2,14.600
Kerala,1943,3,38.400
Kerala,1943,4,107.500
Kerala,1943,5,478.400
Kerala,1943,6,794.500
Kerala,1943,7,831.600
Kerala,1943,8,183.300
Kerala,1943,9,257.600
Kerala,1943,10,427.200
Kerala,1943,11,223.400
Kerala,1943,12,24.300
Kerala,1944,1,6.400
Kerala,1944,2,26.600
Kerala,1944,3,61.600
Kerala,1944,4,61.600
Kerala,1944,5,212.700
Kerala,1944,6,498.900
Kerala,1944,7,614.100
Kerala,1944,8,230.700
Kerala,1944,9,155.000
Kerala,1944,10,289.000
Kerala,1944,11,244.100
Kerala,1944,12,89.200
Kerala,1945,1,4.400
Kerala,1945,2,9.900
Kerala,1945,3,12.700
Kerala,1945,4,104.100
Kerala,1945,5,53.400
Kerala,1945,6,549.800
Kerala,1945,7,704.000
Kerala,1945,8,351.800
Kerala,1945,9,110.900
Kerala,1945,10,253.800
Kerala,1945,11,259.500
Kerala,1945,12,18.000
Kerala,1946,1,1.800
Kerala,1946,2,5.400
Kerala,1946,3,108.400
Kerala,1946,4,139.800
Kerala,1946,5,83.000
Kerala,1946,6,919.000
Kerala,1946,7,671.700
Kerala,1946,8,695.600
Kerala,1946,9,199.400
Kerala,1946,10,266.100
Kerala,1946,11,273.000
Kerala,1946,12,202.300
Kerala,1947,1,22.200
Kerala,1947,2,27.300
Kerala,1947,3,98.000
Kerala,1947,4,142.200
Kerala,1947,5,85.700
Kerala,1947,6,556.100
Kerala,1947,7,669.300
Kerala,1947,8,739.600
Kerala,1947,9,394.500
Kerala,1947,10,183.700
Kerala,1947,11,32.400
Kerala,1947,12,47.000
Kerala,1948,1,43.000
Kerala,1948,2,8.300
Kerala,1948,3,48.200
Kerala,1948,4,125.000
Kerala,1948,5,212.300
Kerala,1948,6,910.200
Kerala,1948,7,619.000
Kerala,1948,8,487.900
Kerala,1948,9,166.600
Kerala,1948,10,183.900
Kerala,1948,11,215.600
Kerala,1948,12,19.200
Kerala,1949,1,0.600
Kerala,1949,2,1.800
Kerala,1949,3,4.500
Kerala,1949,4,98.100
Kerala,1949,5,440.000
Kerala,1949,6,536.300
Kerala,1949,7,758.700
Kerala,1949,8,445.200
Kerala,1949,9,354.500
Kerala,1949,10,229.100
Kerala,1949,11,71.900
Kerala,1949,12,1.800
Kerala,1950,1,0.100
Kerala,1950,2,53.700
Kerala,1950,3,31.100
Kerala,1950,4,68.500
Kerala,1950,5,242.000
Kerala,1950,6,638.300
Kerala,1950,7,905.700
Kerala,1950,8,387.300
Kerala,1950,9,411.600
Kerala,1950,10,250.400
Kerala,1950,11,149.200
Kerala,1950,12,8.800
Kerala,1951,1,6.600
Kerala,1951,2,6.500
Kerala,1951,3,41.600
Kerala,1951,4,175.900
Kerala,1951,5,148.500
Kerala,1951,6,774.100
Kerala,1951,7,544.600
Kerala,1951,8,190.600
Kerala,1951,9,313.800
Kerala,1951,10,250.600
Kerala,1951,11,229.600
Kerala,1951,12,23.200
Kerala,1952,1,5.200
Kerala,1952,2,48.200
Kerala,1952,3,20.800
Kerala,1952,4,112.200
Kerala,1952,5,214.600
Kerala,1952,6,576.700
Kerala,1952,7,430.000
Kerala,1952,8,413.600
Kerala,1952,9,57.400
Kerala,1952,10,339.600
Kerala,1952,11,49.600
Kerala,1952,12,66.900
Kerala,1953,1,13.100
Kerala,1953,2,22.600
Kerala,1953,3,18.500
Kerala,1953,4,132.400
Kerala,1953,5,55.400
Kerala,1953,6,340.500
Kerala,1953,7,1027.600
Kerala,1953,8,356.400
Kerala,1953,9,100.500
Kerala,1953,10,410.500
Kerala,1953,11,62.200
Kerala,1953,12,5.100
Kerala,1954,1,23.500
Kerala,1954,2,2.800
Kerala,1954,3,90.600
Kerala,1954,4,136.900
Kerala,1954,5,179.500
Kerala,1954,6,798.300
Kerala,1954,7,640.500
Kerala,1954,8,467.000
Kerala,1954,9,201.600
Kerala,1954,10,303.100
Kerala,1954,11,31.600
Kerala,1954,12,62.500
Kerala,1955,1,4.200
Kerala,1955,2,6.300
Kerala,1955,3,28.200
Kerala,1955,4,125.900
Kerala,1955,5,544.200
Kerala,1955,6,782.400
Kerala,1955,7,392.800
Kerala,1955,8,236.000
Kerala,1955,9,438.500
Kerala,1955,10,378.200
Kerala,1955,11,178.100
Kerala,1955,12,19.800
Kerala,1956,1,7.900
Kerala,1956,2,11.700
Kerala,1956,3,15.100
Kerala,1956,4,151.600
Kerala,1956,5,351.300
Kerala,1956,6,755.400
Kerala,1956,7,466.800
Kerala,1956,8,319.500
Kerala,1956,9,178.400
Kerala,1956,10,353.300
Kerala,1956,11,178.200
Kerala,1956,12,9.100
Kerala,1957,1,1.200
Kerala,1957,2,16.000
Kerala,1957,3,25.700
Kerala,1957,4,70.200
Kerala,1957,5,381.200
Kerala,1957,6,872.000
Kerala,1957,7,835.300
Kerala,1957,8,358.800
Kerala,1957,9,41.300
Kerala,1957,10,280.100
Kerala,1957,11,192.500
Kerala,1957,12,28.900
Kerala,1958,1,4.400
Kerala,1958,2,19.300
Kerala,1958,3,57.300
Kerala,1958,4,135.100
Kerala,1958,5,353.500
Kerala,1958,6,713.300
Kerala,1958,7,622.700
Kerala,1958,8,526.600
Kerala,1958,9,86.100
Kerala,1958,10,191.000
Kerala,1958,11,206.100
Kerala,1958,12,7.700
Kerala,1959,1,3.000
Kerala,1959,2,21.400
Kerala,1959,3,6.300
Kerala,1959,4,150.700
Kerala,1959,5,347.200
Kerala,1959,6,872.800
Kerala,1959,7,1155.700
Kerala,1959,8,397.300
Kerala,1959,9,405.500
Kerala,1959,10,200.400
Kerala,1959,11,151.900
Kerala,1959,12,34.000
Kerala,1960,1,9.400
Kerala,1960,2,8.400
Kerala,1960,3,44.400
Kerala,1960,4,206.600
Kerala,1960,5,540.000
Kerala,1960,6,480.300
Kerala,1960,7,750.900
Kerala,1960,8,336.800
Kerala,1960,9,371.200
Kerala,1960,10,255.900
Kerala,1960,11,358.000
Kerala,1960,12,23.700
Kerala,1961,1,13.700
Kerala,1961,2,31.300
Kerala,1961,3,11.400
Kerala,1961,4,94.100
Kerala,1961,5,500.500
Kerala,1961,6,1005.200
Kerala,1961,7,1146.500
Kerala,1961,8,678.300
Kerala,1961,9,399.300
Kerala,1961,10,274.200
Kerala,1961,11,85.900
Kerala,1961,12,17.500
Kerala,1962,1,28.400
Kerala,1962,2,54.700
Kerala,1962,3,39.600
Kerala,1962,4,95.100
Kerala,1962,5,472.400
Kerala,1962,6,244.900
Kerala,1962,7,951.100
Kerala,1962,8,510.700
